frame,time_sec,ball_x,ball_y,ball_visible,ball_court_x_m,ball_court_y_m,ball_speed_mps,ball_direction_change_deg,ball_jump_flag,player_near_x,player_near_y,player_far_x,player_far_y,player_near_track_id,player_far_track_id,player_near_source,player_far_source
2371,112.904845,382.0,287.0,1,1.1245,-4.3602,25.0882,0.7844,0,418.12,438.82,496.43,365.68,320,313,detect,detect
2372,112.952464,375.0,294.0,1,1.0856,-3.0849,26.793,1.7996,0,428.62,438.34,496.29,365.33,320,313,detect,detect
2373,113.000083,371.0,304.0,1,1.1326,-1.4496,34.3562,3.3978,0,430.22,437.86,496.24,365.04,320,313,detect,detect
2374,113.047702,363.0,313.0,1,1.1028,-0.1375,27.5611,2.9461,0,427.86,436.75,495.85,365.01,320,313,detect,detect
2375,113.095321,350.0,336.0,1,1.14,2.674,59.046,2.0564,0,427.64,435.49,494.98,364.05,320,313,detect,detect
2376,113.142940,346.0,338.0,1,1.1043,2.8879,4.5546,10.2272,0,426.49,434.8,493.96,364.39,320,313,detect,detect
2377,113.190559,346.0,317.0,1,0.889,0.4033,52.3717,165.5767,0,425.66,434.79,493.09,365.01,320,313,detect,detect
2378,113.238178,343.0,304.0,1,0.6799,-1.4496,39.1582,1.485,0,426.7,434.91,493.24,365.31,320,313,detect,detect
2379,113.285797,341.0,292.0,1,0.469,-3.4375,41.9796,0.3818,0,427.41,434.79,492.96,365.5,320,313,detect,detect
2380,113.333416,343.0,275.0,1,0.2016,-6.8493,71.8686,1.5764,0,426.4,433.17,491.17,366.41,320,313,detect,detect
2381,113.381035,345.0,268.0,1,0.0956,-8.5134,35.0161,0.8319,0,426.03,431.61,488.23,366.75,320,313,detect,detect
2382,113.428654,345.0,264.0,1,0.0053,-9.5472,21.7932,1.3412,0,426.07,431.26,483.41,366.84,320,313,detect,detect
2383,113.476274,346.0,262.0,1,-0.0204,-10.0891,11.3929,2.2774,0,425.69,431.75,480.48,366.33,320,313,detect,detect
2384,113.523893,348.0,262.0,1,0.0229,-10.0891,0.9089,92.7117,0,423.99,432.6,477.49,366.19,320,313,detect,detect
2385,113.571512,348.0,262.0,1,0.0229,-10.0891,0.0,0.0,0,424.64,435.32,474.86,364.53,320,313,detect,detect
2386,113.619131,350.0,264.0,1,0.1118,-9.5472,11.5322,80.6866,0,425.79,437.47,473.29,368.77,320,313,detect,detect
2387,113.666750,350.0,266.0,1,0.156,-9.0222,11.0638,4.5044,0,426.17,438.33,472.25,368.59,320,313,detect,detect
2388,113.714369,350.0,270.0,1,0.2403,-8.02,21.1224,0.0,0,426.49,439.01,471.02,368.11,320,313,detect,detect
2389,113.761988,352.0,273.0,1,0.34,-7.3072,15.1139,3.1554,0,427.15,439.07,471.71,367.73,320,313,detect,detect
2390,113.809607,352.0,279.0,1,0.4506,-5.9726,28.1227,3.2275,0,426.44,438.76,470.65,367.34,320,313,detect,detect
2391,113.857226,354.0,290.0,1,0.666,-3.7993,45.8628,0.9233,0,425.75,438.11,469.76,369.59,320,313,detect,detect
2392,113.904845,356.0,298.0,1,0.8132,-2.4063,29.4158,0.3724,0,425.84,439.28,468.04,369.0,320,313,detect,detect
2393,113.952464,356.0,304.0,1,0.8901,-1.4496,20.1551,1.4399,0,425.83,440.65,474.09,368.9,320,313,detect,flow
2394,114.000083,358.0,313.0,1,1.0261,-0.1375,27.7018,1.3282,0,433.64,441.8,468.92,369.49,320,313,detect,flow
2395,114.047703,358.0,321.0,1,1.1098,0.9205,22.2877,1.4003,0,434.11,442.03,464.55,369.85,320,313,detect,flow
2396,114.095322,375.0,313.0,1,1.2869,-0.1375,22.5274,165.9779,0,432.07,439.06,-1,-1,320,-1,detect,missing
2397,114.142941,388.0,281.0,1,1.161,-5.5526,113.7472,10.8329,1,430.01,437.4,462.39,373.22,320,313,detect,flow
2398,114.190560,405.0,260.0,1,1.2288,-10.6488,107.0302,2.0939,1,430.7,437.95,462.87,373.41,320,313,detect,flow
2399,114.238179,418.0,239.0,1,1.2186,-17.8623,151.4825,0.8439,1,432.96,439.55,463.55,373.76,320,313,detect,flow
2400,114.285798,433.0,221.0,1,1.3303,-26.9471,190.7964,0.7861,1,435.27,441.54,465.85,373.6,320,313,detect,flow
2401,114.333417,457.0,188.0,1,1.556,-60.559,705.8642,0.3198,1,435.89,442.3,477.26,373.61,320,313,detect,flow
2402,114.381036,470.0,175.0,1,2.0119,-90.2194,622.942,0.4957,1,435.7,444.17,478.43,373.43,320,313,detect,flow
2403,114.428655,483.0,162.0,1,2.9597,-151.8844,1295.118,0.0,1,441.98,445.68,-1,-1,320,-1,detect,missing
2404,114.476274,495.0,153.0,1,5.1059,-256.7928,2203.5351,0.2914,1,446.87,446.71,-1,-1,320,-1,detect,missing
2405,114.523893,506.0,143.0,1,15.1523,-807.9932,11577.1208,0.1278,1,451.82,446.92,-1,-1,320,-1,detect,missing
2406,114.571512,517.0,136.0,1,-45.2457,2250.46,64239.9938,179.9129,1,457.88,446.01,-1,-1,320,-1,detect,missing
2407,114.619132,540.0,124.0,1,-8.1013,329.0101,40357.9561,179.9762,1,470.43,449.48,451.95,358.61,320,313,detect,detect
2408,114.666751,551.0,120.0,1,-7.2843,260.8854,1430.7204,0.4204,1,482.17,454.35,453.28,363.36,320,313,detect,detect
2409,114.714370,562.0,119.0,1,-8.306,248.3588,263.9325,5.3501,1,492.9,455.82,457.05,365.4,320,313,detect,detect
2410,114.761989,573.0,117.0,1,-8.6431,226.9009,450.6699,3.763,1,500.19,463.89,460.04,366.6,320,313,detect,detect
2411,114.809608,585.0,119.0,1,-11.5733,248.3588,454.7963,171.3241,1,507.88,471.79,463.79,366.19,320,313,detect,detect
2412,114.857227,607.0,124.0,1,-21.0415,329.0101,1705.3078,1.0802,1,530.64,478.84,474.38,366.31,320,313,detect,detect
2413,114.904846,618.0,128.0,1,-33.7095,452.1606,2599.8054,0.8226,1,551.54,481.71,478.81,365.48,320,313,detect,detect
2414,114.952465,630.0,136.0,1,-204.5915,2250.46,37934.3728,0.4449,1,572.6,482.79,480.76,365.59,320,313,detect,detect
2415,115.000084,641.0,145.0,1,62.8034,-573.462,59567.5792,179.981,1,584.84,483.04,482.15,365.18,320,313,detect,detect
2416,115.047703,652.0,156.0,1,28.0463,-210.2285,7662.7411,179.9433,1,590.84,478.66,483.23,364.87,320,313,detect,detect
2417,115.095322,673.0,183.0,1,14.2654,-69.9431,2960.1718,0.1446,1,610.19,473.19,487.31,363.24,320,313,detect,detect
2418,115.142941,678.0,192.0,1,12.6295,-54.3007,330.2809,0.36,1,627.88,468.09,490.03,360.64,320,313,detect,detect
2419,115.190560,-1,-1,0,-1,-1,-1,-1,0,646.75,468.83,494.14,359.85,320,313,detect,detect
2420,115.238180,618.0,262.0,1,5.8658,-10.0891,469.622,2.7276,1,664.31,478.45,497.67,359.63,320,313,detect,detect
2421,115.285799,611.0,273.0,1,5.4885,-7.3072,58.9561,0.974,0,679.99,495.99,500.83,360.49,320,313,detect,detect
2422,115.333418,601.0,289.0,1,5.0409,-3.9838,70.4213,0.0547,0,697.77,507.26,504.28,360.95,320,313,detect,detect
2423,115.381037,600.0,294.0,1,4.9564,-3.0849,18.9589,2.3,0,710.31,511.16,505.24,360.9,320,313,detect,detect
2424,115.428656,596.0,300.0,1,4.8156,-2.0795,21.32,2.6073,0,715.11,512.12,505.01,360.87,320,313,detect,flow
2425,115.476275,596.0,306.0,1,4.7486,-1.1459,19.6567,3.8767,0,716.95,512.68,507.54,362.75,320,313,detect,detect
2426,115.523894,594.0,311.0,1,4.6654,-0.4173,15.4,2.4188,0,719.03,512.89,508.76,362.56,320,313,detect,detect
2427,115.571513,-1,-1,0,-1,-1,-1,-1,0,721.64,512.79,510.56,362.51,320,313,detect,detect
2428,115.619132,594.0,294.0,1,4.8532,-3.0849,28.0796,177.509,0,720.8,508.35,520.34,361.3,320,313,detect,detect
2429,115.666751,592.0,281.0,1,4.9894,-5.5526,51.8994,0.868,0,719.33,501.39,523.06,361.1,320,313,detect,detect
2430,115.714370,594.0,270.0,1,5.2007,-8.02,52.0043,1.7344,0,710.06,496.61,526.13,360.69,320,313,detect,detect
2431,115.761989,596.0,260.0,1,5.4298,-10.6488,55.4153,0.0865,0,695.82,495.89,527.41,360.46,320,313,detect,detect
2432,115.809609,596.0,251.0,1,5.6279,-13.4123,58.1815,0.8806,0,681.5,496.02,526.89,360.56,320,313,detect,detect
2433,115.857228,596.0,238.0,1,5.9769,-18.2813,102.511,0.0,1,670.44,495.64,526.36,360.49,320,313,detect,detect
2434,115.904847,598.0,232.0,1,6.2276,-20.9823,56.9645,1.2026,0,666.08,495.29,526.88,360.16,320,313,detect,detect
2435,115.952466,598.0,226.0,1,6.4515,-24.0512,64.6183,1.1304,0,663.83,493.52,527.16,360.2,320,313,detect,detect
2436,116.000085,600.0,224.0,1,6.5954,-25.1692,23.6722,3.164,0,661.05,480.75,527.4,360.2,320,313,detect,detect
2437,116.047704,600.0,222.0,1,6.6823,-26.3404,24.6629,3.0918,0,655.97,467.08,527.19,360.39,320,313,detect,detect
2438,116.095323,600.0,221.0,1,6.7273,-26.9471,12.7766,0.0,0,636.11,462.35,526.86,360.01,320,313,detect,detect
2439,116.142942,601.0,222.0,1,6.7142,-26.3404,12.7446,176.9921,0,630.13,459.2,526.33,359.59,320,313,detect,detect
2440,116.190561,601.0,224.0,1,6.6266,-25.1692,24.664,3.044,0,626.54,456.66,524.94,359.97,320,313,detect,detect
2441,116.238180,603.0,226.0,1,6.6039,-24.0512,23.4833,3.1166,0,621.77,455.15,524.19,360.1,320,313,detect,detect
2442,116.285799,603.0,232.0,1,6.3703,-20.9823,64.6334,3.1888,0,617.17,454.0,523.0,360.52,320,313,detect,detect
2443,116.333418,603.0,245.0,1,5.954,-15.5126,115.1945,0.0,1,613.96,449.72,522.14,360.2,320,313,detect,detect
2444,116.381038,603.0,253.0,1,5.7445,-12.7608,57.9548,0.0,0,614.66,446.5,520.94,360.13,320,313,detect,detect
2445,116.428657,603.0,262.0,1,5.5412,-10.0891,56.2674,0.0,0,611.75,442.64,518.61,359.66,320,313,detect,detect
2446,116.476276,571.0,270.0,1,4.7331,-8.02,46.6488,16.9786,0,606.92,439.52,517.3,358.88,320,313,detect,detect
2447,116.523895,553.0,275.0,1,4.3152,-6.8493,26.1028,1.6824,0,597.78,436.23,512.86,359.27,320,313,detect,detect
2448,116.571514,540.0,279.0,1,4.0288,-5.9726,19.3693,1.5591,0,592.41,432.3,509.85,359.86,320,313,detect,detect
2449,116.619133,-1,-1,0,-1,-1,-1,-1,0,591.94,426.3,507.84,360.75,320,313,detect,detect
2450,116.666752,-1,-1,0,-1,-1,-1,-1,0,589.85,423.15,507.33,360.73,320,313,detect,detect
2451,116.714371,-1,-1,0,-1,-1,-1,-1,0,587.01,422.2,506.87,359.75,320,313,detect,detect
2452,116.761990,-1,-1,0,-1,-1,-1,-1,0,583.58,421.97,505.59,359.62,320,313,detect,detect
2453,116.809609,-1,-1,0,-1,-1,-1,-1,0,577.21,422.02,503.45,359.88,320,313,detect,detect
2454,116.857228,-1,-1,0,-1,-1,-1,-1,0,559.97,423.02,492.09,359.43,320,313,detect,detect
2455,116.904847,-1,-1,0,-1,-1,-1,-1,0,550.48,425.15,487.08,359.18,320,313,detect,detect
2456,116.952467,472.0,328.0,1,2.7877,1.7732,20.5921,8.9866,0,544.2,426.56,484.93,359.03,320,313,detect,detect
2457,117.000086,466.0,332.0,1,2.7078,2.2329,9.7973,0.7533,0,538.22,428.91,486.12,361.38,320,313,detect,detect
2458,117.047705,461.0,336.0,1,2.6447,2.674,9.3571,1.7177,0,534.59,430.57,486.28,360.84,320,313,detect,detect
2459,117.095324,451.0,347.0,1,2.5319,3.7999,23.764,2.4147,0,531.56,432.72,485.05,361.51,320,313,detect,detect
2460,117.142943,446.0,353.0,1,2.4808,4.3656,11.9264,0.5697,0,528.11,433.73,482.35,362.04,320,313,detect,detect
2461,117.190562,444.0,358.0,1,2.4669,4.8134,9.4083,3.3691,0,523.79,433.93,480.75,362.25,320,313,detect,detect
2462,117.238181,442.0,358.0,1,2.4425,4.8134,0.5125,88.2148,0,517.27,433.71,479.33,360.08,320,313,detect,detect
2463,117.285800,440.0,357.0,1,2.4157,4.7254,1.9302,73.0558,0,509.19,433.52,477.68,360.97,320,313,detect,detect
2464,117.333419,436.0,355.0,1,2.3614,4.5472,3.9138,0.0,0,496.86,433.08,471.99,360.63,320,313,detect,flow
2465,117.381038,435.0,357.0,1,2.3544,4.7254,3.7467,160.8171,0,490.35,432.76,469.96,360.61,320,313,detect,flow
2466,117.428657,435.0,360.0,1,2.3623,4.9868,5.4919,3.9738,0,486.7,432.69,467.26,360.67,320,313,detect,flow
2467,117.476276,433.0,362.0,1,2.3435,5.1572,3.5997,8.0338,0,483.89,433.16,464.38,360.64,320,313,detect,flow
2468,117.523896,433.0,362.0,1,2.3435,5.1572,0.0,96.2986,0,481.38,433.12,460.75,360.47,320,313,detect,flow
2469,117.571515,431.0,362.0,1,2.3195,5.1572,0.5033,180.0,0,479.12,433.15,456.96,360.42,320,313,detect,flow
2470,117.619134,431.0,364.0,1,2.325,5.3246,3.5165,91.8802,0,474.58,429.56,449.49,359.51,320,313,detect,flow
2471,117.666753,431.0,364.0,1,2.325,5.3246,0.0,88.1198,0,470.89,426.78,446.85,359.98,320,313,detect,flow
2472,117.714372,431.0,364.0,1,2.325,5.3246,0.0,0.0,0,468.72,425.47,444.9,360.17,320,313,detect,flow
2473,117.761991,429.0,364.0,1,2.3013,5.3246,0.4989,180.0,0,465.52,424.56,443.73,359.53,320,313,detect,flow
2474,117.809610,427.0,366.0,1,2.2833,5.489,3.4735,83.7731,0,465.21,424.24,-1,-1,320,-1,detect,missing
2475,117.857229,425.0,366.0,1,2.2598,5.489,0.4945,83.7731,0,463.05,423.33,-1,-1,320,-1,detect,missing
2476,117.904848,425.0,364.0,1,2.2538,5.3246,3.4553,87.9023,0,461.71,423.17,-1,-1,320,-1,detect,missing
2477,117.952467,423.0,364.0,1,2.23,5.3246,0.4989,87.9023,0,461.0,423.38,-1,-1,320,-1,detect,missing
2478,118.000086,423.0,364.0,1,2.23,5.3246,0.0,180.0,0,459.89,423.4,-1,-1,320,-1,detect,missing
2479,118.047705,423.0,364.0,1,2.23,5.3246,0.0,0.0,0,458.98,423.35,-1,-1,320,-1,detect,missing
2480,118.095325,423.0,364.0,1,2.23,5.3246,0.0,0.0,0,457.02,422.69,-1,-1,320,-1,detect,missing
2481,118.142944,423.0,364.0,1,2.23,5.3246,0.0,0.0,0,455.7,421.69,-1,-1,320,-1,detect,missing
2482,118.190563,423.0,364.0,1,2.23,5.3246,0.0,0.0,0,455.11,420.82,-1,-1,320,-1,detect,missing
2483,118.238182,423.0,364.0,1,2.23,5.3246,0.0,0.0,0,454.94,418.43,-1,-1,320,-1,detect,missing
2484,118.285801,423.0,366.0,1,2.2363,5.489,3.4555,87.8299,0,455.09,417.1,-1,-1,320,-1,detect,missing
2485,118.333420,423.0,366.0,1,2.2363,5.489,0.0,87.8299,0,456.52,416.68,-1,-1,320,-1,detect,missing
2486,118.381039,-1,-1,0,-1,-1,-1,-1,0,457.36,403.58,-1,-1,320,-1,flow,missing
2487,118.428658,-1,-1,0,-1,-1,-1,-1,0,457.36,403.58,484.13,366.8,320,336,flow,detect
2488,118.476277,-1,-1,0,-1,-1,-1,-1,0,457.36,403.58,484.48,366.65,320,336,flow,detect
2489,118.523896,-1,-1,0,-1,-1,-1,-1,0,457.49,403.59,485.32,366.46,320,336,flow,detect
2490,118.571515,-1,-1,0,-1,-1,-1,-1,0,457.47,403.58,486.15,366.45,320,336,flow,detect
2491,118.619134,513.0,307.0,1,3.4198,-0.9967,23.0749,79.6582,0,457.47,403.58,490.14,366.57,320,336,flow,detect
2492,118.666754,521.0,298.0,1,3.5809,-2.4063,29.7937,3.8206,0,457.48,403.58,493.99,366.62,320,336,flow,detect
2493,118.714373,526.0,290.0,1,3.7029,-3.7993,29.3648,1.5176,0,457.29,403.58,494.15,366.57,320,336,flow,detect
2494,118.761992,536.0,281.0,1,3.9385,-5.5526,37.1502,2.65,0,457.29,403.59,495.07,366.43,320,336,flow,detect
2495,118.809611,540.0,277.0,1,4.0444,-6.4047,18.0312,0.5675,0,457.28,403.59,496.33,366.5,320,336,flow,detect
2496,118.857230,551.0,272.0,1,4.3059,-7.5412,24.4914,5.8683,0,-1,-1,497.33,367.53,-1,336,missing,detect
2497,118.904849,556.0,270.0,1,4.4282,-8.02,10.3761,1.3785,0,-1,-1,498.36,368.09,-1,336,missing,detect
2498,118.952468,562.0,270.0,1,4.5502,-8.02,2.5615,75.667,0,-1,-1,498.83,368.15,-1,336,missing,detect
2499,119.000087,568.0,270.0,1,4.6721,-8.02,2.5615,0.0,0,-1,-1,498.59,367.88,-1,336,missing,detect
2500,119.047706,573.0,270.0,1,4.7738,-8.02,2.1346,0.0,0,-1,-1,498.63,367.55,-1,336,missing,detect
2501,119.095325,583.0,275.0,1,4.9028,-6.8493,24.7318,83.7102,0,-1,-1,496.74,366.28,-1,336,missing,detect
2502,119.142944,588.0,279.0,1,4.9424,-5.9726,18.4306,3.7078,0,-1,-1,495.18,367.22,-1,336,missing,detect
2503,119.190563,592.0,283.0,1,4.9612,-5.1442,17.4012,1.2785,0,-1,-1,493.67,367.23,-1,336,missing,detect
2504,119.238183,598.0,290.0,1,4.9741,-3.7993,28.2438,0.752,0,-1,-1,493.31,368.04,-1,336,missing,detect
2505,119.285802,-1,-1,0,-1,-1,-1,-1,0,-1,-1,494.05,369.07,-1,336,missing,detect
2506,119.333421,613.0,317.0,1,4.8925,0.4033,44.1356,1.6645,0,-1,-1,495.23,366.45,-1,336,missing,detect
2507,119.381040,616.0,328.0,1,4.8219,1.7732,28.8062,1.8357,0,-1,-1,495.94,365.57,-1,336,missing,detect
2508,119.428659,-1,-1,0,-1,-1,-1,-1,0,-1,-1,496.93,365.02,-1,336,missing,detect
2509,119.476278,616.0,306.0,1,5.0682,-1.1459,30.7595,178.1274,0,-1,-1,498.18,364.32,-1,336,missing,detect
2510,119.523897,611.0,270.0,1,5.5463,-8.02,144.7042,0.8422,1,-1,-1,499.82,363.35,-1,336,missing,detect
2511,119.571516,607.0,249.0,1,5.9422,-14.0872,127.6825,0.2462,1,-1,-1,501.72,362.31,-1,336,missing,detect
2512,119.619135,600.0,219.0,1,6.8207,-28.2055,297.0581,0.1721,1,-1,-1,503.78,363.25,-1,336,missing,detect
2513,119.666754,598.0,207.0,1,7.4169,-37.2856,191.092,0.1954,1,-1,-1,504.42,363.04,-1,336,missing,detect
2514,119.714373,596.0,200.0,1,7.835,-44.203,145.5304,0.2973,1,-1,-1,503.76,362.74,-1,336,missing,detect
2515,119.761992,592.0,192.0,1,8.3602,-54.3007,212.3386,0.4814,1,594.13,433.04,504.4,363.01,335,336,detect,detect
2516,119.809611,592.0,188.0,1,8.7929,-60.559,131.7375,0.9779,1,592.4,433.03,506.22,363.87,335,336,detect,detect
2517,119.857231,588.0,183.0,1,9.2036,-69.9431,197.2543,1.4497,1,589.8,433.86,509.44,363.34,335,336,detect,detect
2518,119.904850,588.0,181.0,1,9.4943,-74.3064,91.8332,1.3052,0,587.88,434.66,513.33,361.95,335,336,detect,detect
2519,119.952469,586.0,181.0,1,9.3697,-74.3064,2.6172,93.811,0,585.99,434.84,518.7,361.23,335,336,detect,detect
2520,120.000088,586.0,181.0,1,9.3697,-74.3064,0.0,180.0,0,583.15,434.87,523.07,360.48,335,336,detect,detect
2521,120.047707,585.0,181.0,1,9.3073,-74.3064,1.3086,180.0,0,581.31,435.2,526.21,359.93,335,336,detect,detect
2522,120.095326,585.0,185.0,1,8.7666,-65.9503,175.8447,86.2974,1,578.68,435.18,532.41,358.51,335,336,detect,detect
2523,120.142945,585.0,188.0,1,8.4177,-60.559,113.4549,0.0,1,577.41,434.55,536.72,358.6,335,336,detect,detect
2524,120.190564,583.0,192.0,1,7.9134,-54.3007,131.8496,0.9042,1,576.14,432.95,543.4,357.72,335,336,detect,detect
2525,120.238183,585.0,194.0,1,7.8319,-51.5063,58.7083,2.9352,0,575.56,433.53,548.78,354.7,335,336,detect,detect
2526,120.285802,583.0,202.0,1,7.1376,-42.0724,198.6465,2.5375,1,576.05,435.63,546.95,354.93,335,336,detect,flow
2527,120.333421,583.0,211.0,1,6.6208,-33.9276,171.3841,0.5788,1,578.08,438.56,555.46,342.4,335,336,detect,detect
2528,120.381040,583.0,219.0,1,6.2578,-28.2055,120.4062,0.0,1,577.28,440.68,557.01,351.54,335,336,detect,detect
2529,120.428660,581.0,224.0,1,6.0028,-25.1692,63.9872,1.1708,0,576.3,442.25,556.37,350.04,335,336,detect,flow
2530,120.476279,581.0,230.0,1,5.8033,-21.9608,67.5063,1.2431,0,574.27,442.71,555.53,348.96,335,336,detect,flow
2531,120.523898,588.0,219.0,1,6.4234,-28.2055,131.7839,177.8872,1,571.84,443.14,554.35,348.48,335,336,detect,flow
2532,120.571517,596.0,177.0,1,10.7143,-84.3724,1182.9401,1.3021,1,568.92,443.31,553.23,348.96,335,336,detect,flow
2533,120.619136,613.0,115.0,1,-12.3215,209.1905,6183.7662,179.8819,1,566.93,444.27,549.58,356.79,335,336,detect,flow
2534,120.666755,618.0,90.0,1,-4.6369,112.5849,2035.1233,179.9387,1,565.79,445.87,547.9,363.14,335,336,detect,flow
2535,120.714374,624.0,66.0,1,-2.3318,83.0432,622.2626,0.0864,1,564.95,447.65,547.22,369.34,335,336,detect,flow
2536,120.761993,630.0,47.0,1,-1.407,70.7187,259.5419,0.1707,1,565.93,449.49,549.18,372.24,335,336,detect,flow
2537,120.809612,633.0,28.0,1,-0.7287,62.6554,169.9261,0.5176,1,567.7,452.12,553.87,371.73,335,336,detect,flow
2538,120.857231,-1,-1,0,-1,-1,-1,-1,0,573.25,454.73,566.58,367.48,335,336,detect,flow
2539,120.904850,-1,-1,0,-1,-1,-1,-1,0,580.79,455.7,-1,-1,335,-1,detect,missing
2540,120.952469,-1,-1,0,-1,-1,-1,-1,0,588.88,455.8,-1,-1,335,-1,detect,missing
2541,121.000089,-1,-1,0,-1,-1,-1,-1,0,597.47,455.51,-1,-1,335,-1,detect,missing
2542,121.047708,-1,-1,0,-1,-1,-1,-1,0,607.54,454.46,-1,-1,335,-1,detect,missing
2543,121.095327,-1,-1,0,-1,-1,-1,-1,0,622.44,460.85,-1,-1,335,-1,detect,missing
2544,121.142946,-1,-1,0,-1,-1,-1,-1,0,633.9,465.72,-1,-1,335,-1,detect,missing
2545,121.190565,-1,-1,0,-1,-1,-1,-1,0,645.27,471.76,-1,-1,335,-1,detect,missing
2546,121.238184,-1,-1,0,-1,-1,-1,-1,0,659.23,476.5,-1,-1,335,-1,detect,missing
2547,121.285803,-1,-1,0,-1,-1,-1,-1,0,673.06,477.73,-1,-1,335,-1,detect,missing
2548,121.333422,-1,-1,0,-1,-1,-1,-1,0,695.15,489.86,-1,-1,335,-1,detect,missing
2549,121.381041,-1,-1,0,-1,-1,-1,-1,0,709.51,496.71,551.75,352.03,335,338,detect,detect
2550,121.428660,-1,-1,0,-1,-1,-1,-1,0,720.46,508.5,548.48,351.04,335,338,detect,detect
2551,121.476279,-1,-1,0,-1,-1,-1,-1,0,727.01,513.73,545.34,352.31,335,338,detect,detect
2552,121.523898,-1,-1,0,-1,-1,-1,-1,0,729.97,516.72,541.94,354.02,335,338,detect,detect
2553,121.571518,-1,-1,0,-1,-1,-1,-1,0,730.78,518.25,539.06,354.42,335,338,detect,detect
2554,121.619137,-1,-1,0,-1,-1,-1,-1,0,736.35,518.88,532.21,354.71,335,338,detect,detect
2555,121.666756,-1,-1,0,-1,-1,-1,-1,0,747.82,518.67,527.32,355.18,335,338,detect,detect
2556,121.714375,-1,-1,0,-1,-1,-1,-1,0,754.79,517.75,523.77,355.77,335,338,detect,detect
2557,121.761994,-1,-1,0,-1,-1,-1,-1,0,759.46,506.52,521.82,356.47,335,338,detect,detect
2558,121.809613,-1,-1,0,-1,-1,-1,-1,0,770.55,494.52,520.55,356.62,335,338,detect,detect
2559,121.857232,765.0,32.0,1,-4.2145,64.1125,3.6063,117.4941,0,772.67,494.33,519.49,357.61,335,338,flow,detect
2560,121.904851,768.0,52.0,1,-5.9741,73.4334,199.1957,56.6239,1,773.23,494.41,518.7,357.19,335,338,flow,detect
2561,121.952470,772.0,73.0,1,-9.024,89.4027,341.4165,0.1218,1,800.29,458.19,517.71,356.41,335,338,detect,detect
2562,122.000089,778.0,98.0,1,-16.9236,130.3289,875.3134,0.1125,1,807.0,452.95,516.65,355.94,335,338,detect,detect
2563,122.047708,781.0,120.0,1,-41.7817,260.8854,2790.9392,0.1448,1,812.19,451.16,515.84,356.04,335,338,detect,detect
2564,122.095327,675.0,234.0,1,8.311,-20.0444,5992.5752,179.33,1,820.73,451.21,515.63,355.33,335,338,detect,detect
2565,122.142947,652.0,255.0,1,6.8204,-12.1316,169.0918,179.4419,1,827.37,461.7,514.21,354.77,335,338,detect,detect
2566,122.190566,637.0,268.0,1,6.1231,-8.5134,77.381,0.2403,0,828.74,478.81,514.22,354.76,335,338,detect,flow
2567,122.238185,628.0,279.0,1,5.7037,-5.9726,54.0791,1.5355,0,827.63,497.31,514.14,354.75,335,338,detect,flow
2568,122.285804,620.0,289.0,1,5.3786,-3.9838,42.3189,0.0907,0,825.74,514.81,508.07,359.36,335,338,detect,detect
2569,122.333423,611.0,302.0,1,5.0382,-1.7607,47.2284,0.5761,0,826.61,525.88,507.51,360.62,335,338,detect,detect
2570,122.381042,607.0,309.0,1,4.8896,-0.7036,22.4175,0.7046,0,829.62,528.91,508.91,360.6,335,338,detect,detect
2571,122.428661,603.0,315.0,1,4.7629,0.136,17.8307,0.579,0,831.47,529.89,510.0,360.27,335,338,detect,detect
2572,122.476280,-1,-1,0,-1,-1,-1,-1,0,830.08,529.88,512.99,360.04,335,338,detect,detect
2573,122.523899,-1,-1,0,-1,-1,-1,-1,0,828.31,525.35,519.35,358.92,335,338,detect,detect
2574,122.571518,607.0,311.0,1,4.8671,-0.4173,3.9408,177.9178,0,825.17,521.48,523.09,357.75,335,338,detect,detect
2575,122.619137,613.0,287.0,1,5.2852,-4.3602,83.2653,4.609,0,804.43,506.17,528.19,357.09,335,338,detect,detect
2576,122.666756,618.0,275.0,1,5.5884,-6.8493,52.6581,0.8902,0,779.51,500.04,529.56,357.51,335,338,detect,detect
2577,122.714376,622.0,266.0,1,5.8583,-9.0222,45.9816,0.1361,0,758.5,497.76,530.09,357.09,335,338,detect,detect
2578,122.761995,626.0,260.0,1,6.0896,-10.6488,34.5018,1.015,0,745.08,496.26,532.53,357.52,335,338,detect,detect
2579,122.809614,630.0,253.0,1,6.3745,-12.7608,44.7537,0.414,0,740.06,495.84,533.51,358.24,335,338,detect,detect
2580,122.857233,637.0,243.0,1,6.8801,-16.266,74.371,0.5267,0,720.8,490.37,536.17,357.69,335,338,detect,detect
2581,122.904852,641.0,241.0,1,7.0607,-17.0487,16.8674,4.7872,0,713.08,476.46,539.63,357.49,335,338,detect,detect
2582,122.952471,645.0,238.0,1,7.2915,-18.2813,26.3345,2.3895,0,698.58,460.7,543.57,357.42,335,338,detect,detect
2583,123.000090,646.0,238.0,1,7.3183,-18.2813,0.5634,79.3944,0,696.8,454.71,546.49,357.58,335,338,detect,detect
2584,123.047709,650.0,238.0,1,7.4257,-18.2813,2.2536,0.0,0,688.17,453.24,548.09,358.03,335,338,detect,detect
2585,123.095328,656.0,239.0,1,7.5407,-17.8623,9.1244,74.6501,0,679.0,449.43,545.76,359.01,335,338,detect,detect
2586,123.142947,660.0,241.0,1,7.5556,-17.0487,17.0886,14.2969,0,674.96,447.65,544.62,359.68,335,338,detect,detect
