player,coverage_pct,total_distance_m,mean_speed_mps,max_speed_mps,speed_sd_mps,mean_abs_acceleration_mps2,max_abs_acceleration_mps2,deceleration_events,stationary_ratio_pct,court_convex_hull_area_m2,front_pct,mid_pct,back_pct,left_pct,right_pct
near_player,98.78597122302158,1151.228759765625,1.8774407487367777,8.473807722330093,1.6269679095279175,19.60062241429174,164.14894043281674,6334,4.853614972431467,52.8124024736947,0.0,5.143377332726446,94.85662266727356,57.78334091943559,42.216659080564405
far_player,99.34802158273381,420.8602294921875,0.6832674949465705,8.436431407928467,0.8939293482853575,12.072164547336717,173.66028071567416,6027,31.480479319675297,126.27260352888709,91.64215131628573,7.950516708154183,0.40733197556008144,93.24130647959569,6.758693520404314
